Date,Height,England,GlobalTrend,Tidal Component,Non-Tidal Residual
09/10/1996,3.52,3.83,0.0001,-0.31,-0.3101
10/10/1996,3.84,3.77,0.0001,0.07,0.0699
10/10/1996,3.6,3.93,0.0001,-0.33,-0.3301
11/10/1996,4.28,3.86,0.0001,0.42,0.4199
11/10/1996,3.92,3.99,0.0001,-0.07,-0.0701
12/10/1996,4.6,3.94,0.0001,0.66,0.6599
12/10/1996,4.16,4.05,0.0001,0.11,0.1099
13/10/1996,4.6,4.01,0.0001,0.59,0.5899
13/10/1996,4.4,4.08,0.0001,0.32,0.3199
14/10/1996,4.36,4.06,0.0001,0.3,0.2999
15/10/1996,4.28,4.08,0.0001,0.2,0.1999
15/10/1996,4.24,4.07,0.0001,0.17,0.1699
16/10/1996,4.28,4.04,0.0001,0.24,0.2399
16/10/1996,4.04,4.04,0.0001,0,-0.0001
17/10/1996,4.16,3.95,0.0001,0.21,0.2099
17/10/1996,3.92,3.97,0.0001,-0.05,-0.0501
18/10/1996,4.2,3.81,0.0001,0.39,0.3899
18/10/1996,4.12,3.87,0.0001,0.25,0.2499
19/10/1996,3.72,3.66,0.0001,0.06,0.0599
19/10/1996,3.68,3.76,0.0001,-0.08,-0.0801
20/10/1996,4,3.54,0.0001,0.46,0.4599
20/10/1996,3.72,3.69,0.0001,0.03,0.0299
21/10/1996,3.8,3.54,0.0001,0.26,0.2599
21/10/1996,3.56,3.73,0.0001,-0.17,-0.1701
22/10/1996,4.08,3.65,0.0001,0.43,0.4299
22/10/1996,3.76,3.86,0.0001,-0.1,-0.1001
23/10/1996,4.28,3.82,0.0001,0.46,0.4599
23/10/1996,4,4.02,0.0001,-0.02,-0.0201
24/10/1996,4.48,3.98,0.0001,0.5,0.4999
24/10/1996,4.08,4.16,0.0001,-0.08,-0.0801
25/10/1996,4.44,4.09,0.0001,0.35,0.3499
25/10/1996,4.2,4.24,0.0001,-0.04,-0.0401
26/10/1996,4.36,4.13,0.0001,0.23,0.2299
26/10/1996,4.12,4.26,0.0001,-0.14,-0.1401
27/10/1996,4.64,4.13,0.0001,0.51,0.5099
27/10/1996,4.24,4.21,0.0001,0.03,0.0299
28/10/1996,4.84,4.1,0.0001,0.74,0.7399
29/10/1996,4.44,4.12,0.0001,0.32,0.3199
29/10/1996,4.16,4.05,0.0001,0.11,0.1099
30/10/1996,,4,0.0001,,
30/10/1996,,3.98,0.0001,,
31/10/1996,,3.84,0.0001,,
31/10/1996,,3.87,0.0001,,
01/11/1996,,3.65,0,,
01/11/1996,,3.74,0,,
02/11/1996,,3.47,0,,
02/11/1996,,3.59,0,,
03/11/1996,,3.31,0,,
03/11/1996,,3.47,0,,
04/11/1996,3.68,3.26,0,0.42,0.42
04/11/1996,,3.43,0,,
05/11/1996,3.4,3.31,0,0.09,0.09
05/11/1996,3.32,3.48,0,-0.16,-0.16
06/11/1996,4.08,3.45,0,0.63,0.63
06/11/1996,3.48,3.59,0,-0.11,-0.11
07/11/1996,3.64,3.61,0,0.03,0.03
07/11/1996,3.6,3.72,0,-0.12,-0.12
08/11/1996,3.84,3.77,0,0.07,0.07
08/11/1996,3.64,3.84,0,-0.2,-0.2
09/11/1996,3.84,3.9,0,-0.06,-0.06
09/11/1996,3.72,3.95,0,-0.23,-0.23
10/11/1996,4.1,4.01,0,0.09,0.09
10/11/1996,4,4.04,0,-0.04,-0.04
11/11/1996,4.28,4.11,0,0.17,0.17
11/11/1996,4.08,4.1,0,-0.02,-0.02
12/11/1996,4,4.18,0,-0.18,-0.18
13/11/1996,4.2,4.12,0,0.08,0.08
13/11/1996,3.92,4.21,0,-0.29,-0.29
14/11/1996,4.12,4.09,0,0.03,0.03
14/11/1996,3.92,4.19,0,-0.27,-0.27
15/11/1996,4,4.01,0,-0.01,-0.01
15/11/1996,3.88,4.14,0,-0.26,-0.26
16/11/1996,4.04,3.9,0,0.14,0.14
16/11/1996,3.76,4.05,0,-0.29,-0.29
17/11/1996,3.83,3.77,0,0.06,0.06
17/11/1996,3.6,3.95,0,-0.35,-0.35
18/11/1996,3.8,3.67,0,0.13,0.13
18/11/1996,3.53,3.88,0,-0.35,-0.35
19/11/1996,4.24,3.65,0,0.59,0.59
19/11/1996,3.88,3.85,0,0.03,0.03
20/11/1996,3.82,3.72,0,0.1,0.1
20/11/1996,3.4,3.89,0,-0.49,-0.49
21/11/1996,4.24,3.83,0,0.41,0.41
21/11/1996,3.84,3.97,0,-0.13,-0.13
22/11/1996,4.2,3.95,0,0.25,0.25
22/11/1996,4.16,4.04,0,0.12,0.12
23/11/1996,4.04,4.04,0,0,0
23/11/1996,4,4.08,0,-0.08,-0.08
24/11/1996,4.48,4.1,0,0.38,0.38
24/11/1996,4.2,4.08,0,0.12,0.12
25/11/1996,4.24,4.11,0,0.13,0.13
25/11/1996,3.91,4.05,0,-0.14,-0.14
26/11/1996,4.04,4.1,0,-0.06,-0.06
27/11/1996,4.12,3.99,0,0.13,0.13
27/11/1996,4.04,4.08,0,-0.04,-0.04
28/11/1996,3.84,3.9,0,-0.06,-0.06
28/11/1996,3.52,4.04,0,-0.52,-0.52
29/11/1996,4.12,3.8,0,0.32,0.32
29/11/1996,3.84,3.96,0,-0.12,-0.12
30/11/1996,3.64,3.68,0,-0.04,-0.04
30/11/1996,3.6,3.86,0,-0.26,-0.26
01/12/1996,3.64,3.55,0.0001,0.09,0.0899
01/12/1996,3.44,3.72,0.0001,-0.28,-0.2801
02/12/1996,3.48,3.42,0.0001,0.06,0.0599
02/12/1996,3.32,3.58,0.0001,-0.26,-0.2601
03/12/1996,3.68,3.33,0.0001,0.35,0.3499
03/12/1996,3.56,3.47,0.0001,0.09,0.0899
04/12/1996,3.36,3.31,0.0001,0.05,0.0499
04/12/1996,3.28,3.43,0.0001,-0.15,-0.1501
05/12/1996,3.32,3.39,0.0001,-0.07,-0.0701
05/12/1996,3.28,3.48,0.0001,-0.2,-0.2001
06/12/1996,3.48,3.53,0.0001,-0.05,-0.0501
06/12/1996,3.36,3.58,0.0001,-0.22,-0.2201
07/12/1996,3.6,3.69,0.0001,-0.09,-0.0901
07/12/1996,3.56,3.72,0.0001,-0.16,-0.1601
08/12/1996,3.8,3.86,0.0001,-0.06,-0.0601
08/12/1996,3.76,3.87,0.0001,-0.11,-0.1101
09/12/1996,3.92,4.03,0.0001,-0.11,-0.1101
09/12/1996,3.92,4,0.0001,-0.08,-0.0801
10/12/1996,4.08,4.17,0.0001,-0.09,-0.0901
10/12/1996,4,4.1,0.0001,-0.1,-0.1001
11/12/1996,4.2,4.28,0.0001,-0.08,-0.0801
12/12/1996,4.36,4.16,0.0001,0.2,0.1999
12/12/1996,4.08,4.34,0.0001,-0.26,-0.2601
13/12/1996,4.28,4.15,0.0001,0.13,0.1299
13/12/1996,4.12,4.35,0.0001,-0.23,-0.2301
14/12/1996,4.36,4.1,0.0001,0.26,0.2599
14/12/1996,4.08,4.31,0.0001,-0.23,-0.2301
15/12/1996,4.2,4,0.0001,0.2,0.1999
15/12/1996,4,4.23,0.0001,-0.23,-0.2301
16/12/1996,4.23,3.89,0.0001,0.34,0.3399
16/12/1996,3.88,4.13,0.0001,-0.25,-0.2501
17/12/1996,4.16,3.78,0.0001,0.38,0.3799
17/12/1996,3.84,4.01,0.0001,-0.17,-0.1701
18/12/1996,4.08,3.72,0.0001,0.36,0.3599
18/12/1996,3.88,3.91,0.0001,-0.03,-0.0301
19/12/1996,3.98,3.71,0.0001,0.27,0.2699
19/12/1996,3.76,3.85,0.0001,-0.09,-0.0901
20/12/1996,3.88,3.77,0.0001,0.11,0.1099
20/12/1996,3.8,3.84,0.0001,-0.04,-0.0401
21/12/1996,3.92,3.86,0.0001,0.06,0.0599
21/12/1996,3.9,3.86,0.0001,0.04,0.0399
22/12/1996,3.96,3.95,0.0001,0.01,0.0099
22/12/1996,3.96,3.88,0.0001,0.08,0.0799
23/12/1996,4.03,4.02,0.0001,0.01,0.0099
23/12/1996,4,3.89,0.0001,0.11,0.1099
24/12/1996,4.12,4.06,0.0001,0.06,0.0599
24/12/1996,4,3.88,0.0001,0.12,0.1199
25/12/1996,4.04,4.08,0.0001,-0.04,-0.0401
26/12/1996,3.96,3.85,0.0001,0.11,0.1099
26/12/1996,3.61,4.07,0.0001,-0.46,-0.4601
27/12/1996,3.9,3.82,0.0001,0.08,0.0799
27/12/1996,3.76,4.05,0.0001,-0.29,-0.2901
28/12/1996,3.92,3.78,0.0001,0.14,0.1399
28/12/1996,3.64,4,0.0001,-0.36,-0.3601
29/12/1996,3.84,3.72,0.0001,0.12,0.1199
29/12/1996,3.6,3.93,0.0001,-0.33,-0.3301
30/12/1996,3.84,3.65,0.0001,0.19,0.1899
30/12/1996,3.56,3.83,0.0001,-0.27,-0.2701
31/12/1996,3.62,3.55,0.0001,0.07,0.0699
31/12/1996,3.4,3.7,0.0001,-0.3,-0.3001
01/01/1997,3.44,3.46,0,-0.02,-0.02
01/01/1997,3.28,3.57,0,-0.29,-0.29
02/01/1997,3.4,3.37,0,0.03,0.03
02/01/1997,3.24,3.46,0,-0.22,-0.22
03/01/1997,3.4,3.35,0,0.05,0.05
03/01/1997,3.32,3.41,0,-0.09,-0.09
04/01/1997,3.36,3.41,0,-0.05,-0.05
04/01/1997,3.36,3.45,0,-0.09,-0.09
05/01/1997,3.48,3.56,0,-0.08,-0.08
05/01/1997,3.36,3.58,0,-0.22,-0.22
06/01/1997,3.72,3.75,0,-0.03,-0.03
06/01/1997,3.6,3.75,0,-0.15,-0.15
07/01/1997,3.92,3.96,0,-0.04,-0.04
07/01/1997,3.84,3.93,0,-0.09,-0.09
08/01/1997,4.2,4.16,0,0.04,0.04
08/01/1997,4.2,4.08,0,0.12,0.12
09/01/1997,4.38,4.32,0,0.06,0.06
09/01/1997,4,4.17,0,-0.17,-0.17
10/01/1997,4.44,4.42,0,0.02,0.02
11/01/1997,4.56,4.2,0,0.36,0.36
11/01/1997,4.36,4.45,0,-0.09,-0.09
12/01/1997,4.59,4.17,0,0.42,0.42
12/01/1997,4.36,4.42,0,-0.06,-0.06
13/01/1997,4.56,4.08,0,0.48,0.48
13/01/1997,4.16,4.34,0,-0.18,-0.18
14/01/1997,4.36,3.96,0,0.4,0.4
14/01/1997,3.96,4.2,0,-0.24,-0.24
15/01/1997,4.08,3.82,0,0.26,0.26
15/01/1997,3.76,4.03,0,-0.27,-0.27
16/01/1997,4.04,3.7,0,0.34,0.34
16/01/1997,3.76,3.85,0,-0.09,-0.09
17/01/1997,3.96,3.62,0,0.34,0.34
17/01/1997,3.95,3.71,0,0.24,0.24
18/01/1997,3.88,3.62,0,0.26,0.26
18/01/1997,3.72,3.64,0,0.08,0.08
19/01/1997,3.84,3.69,0,0.15,0.15
19/01/1997,3.68,3.63,0,0.05,0.05
20/01/1997,3.68,3.79,0,-0.11,-0.11
20/01/1997,3.63,3.67,0,-0.04,-0.04
21/01/1997,3.8,3.9,0,-0.1,-0.1
21/01/1997,3.72,3.71,0,0.01,0.01
22/01/1997,4.08,3.97,0,0.11,0.11
22/01/1997,3.92,3.73,0,0.19,0.19
23/01/1997,4.08,4.01,0,0.07,0.07
23/01/1997,4,3.74,0,0.26,0.26
24/01/1997,4.12,4.02,0,0.1,0.1
25/01/1997,3.96,3.75,0,0.21,0.21
25/01/1997,3.72,4.01,0,-0.29,-0.29
26/01/1997,3.96,3.75,0,0.21,0.21
26/01/1997,3.8,3.99,0,-0.19,-0.19
27/01/1997,3.96,3.75,0,0.21,0.21
27/01/1997,3.68,3.94,0,-0.26,-0.26
28/01/1997,3.64,3.73,0,-0.09,-0.09
28/01/1997,3.48,3.88,0,-0.4,-0.4
29/01/1997,3.6,3.67,0,-0.07,-0.07
29/01/1997,3.4,3.78,0,-0.38,-0.38
30/01/1997,3.56,3.59,0,-0.03,-0.03
30/01/1997,3.36,3.65,0,-0.29,-0.29
31/01/1997,3.48,3.48,0,0,0
31/01/1997,3.36,3.51,0,-0.15,-0.15
01/02/1997,3.48,3.38,0.0001,0.1,0.0999
01/02/1997,3.4,3.4,0.0001,0,-0.0001
02/02/1997,3.48,3.34,0.0001,0.14,0.1399
02/02/1997,3.28,3.36,0.0001,-0.08,-0.0801
03/02/1997,3.8,3.42,0.0001,0.38,0.3799
03/02/1997,3.44,3.45,0.0001,-0.01,-0.0101
04/02/1997,3.89,3.61,0.0001,0.28,0.2799
04/02/1997,3.6,3.64,0.0001,-0.04,-0.0401
05/02/1997,3.86,3.85,0.0001,0.01,0.0099
05/02/1997,3.84,3.85,0.0001,-0.01,-0.0101
06/02/1997,4.32,4.1,0.0001,0.22,0.2199
06/02/1997,4.2,4.04,0.0001,0.16,0.1599
07/02/1997,4.04,4.3,0.0001,-0.26,-0.2601
07/02/1997,3.97,4.16,0.0001,-0.19,-0.1901
08/02/1997,4.44,4.43,0.0001,0.01,0.0099
09/02/1997,4.54,4.21,0.0001,0.33,0.3299
09/02/1997,4.28,4.47,0.0001,-0.19,-0.1901
10/02/1997,4.88,4.19,0.0001,0.69,0.6899
10/02/1997,4.28,4.44,0.0001,-0.16,-0.1601
11/02/1997,4.37,4.1,0.0001,0.27,0.2699
11/02/1997,4.16,4.33,0.0001,-0.17,-0.1701
12/02/1997,4.43,3.97,0.0001,0.46,0.4599
12/02/1997,4.16,4.16,0.0001,0,-0.0001
13/02/1997,3.98,3.8,0.0001,0.18,0.1799
13/02/1997,3.88,3.95,0.0001,-0.07,-0.0701
14/02/1997,3.68,3.64,0.0001,0.04,0.0399
14/02/1997,3.52,3.72,0.0001,-0.2,-0.2001
15/02/1997,3.48,3.51,0.0001,-0.03,-0.0301
15/02/1997,3.4,3.52,0.0001,-0.12,-0.1201
16/02/1997,3.77,3.46,0.0001,0.31,0.3099
16/02/1997,3.76,3.42,0.0001,0.34,0.3399
17/02/1997,4.08,3.5,0.0001,0.58,0.5799
17/02/1997,3.6,3.42,0.0001,0.18,0.1799
18/02/1997,4.16,3.62,0.0001,0.54,0.5399
18/02/1997,3.84,3.49,0.0001,0.35,0.3499
19/02/1997,3.72,3.75,0.0001,-0.03,-0.0301
19/02/1997,3.28,3.57,0.0001,-0.29,-0.2901
20/02/1997,4,3.85,0.0001,0.15,0.1499
20/02/1997,3.72,3.63,0.0001,0.09,0.0899
21/02/1997,3.99,3.91,0.0001,0.08,0.0799
21/02/1997,3.88,3.68,0.0001,0.2,0.1999
22/02/1997,4.04,3.93,0.0001,0.11,0.1099
23/02/1997,4.03,3.71,0.0001,0.32,0.3199
23/02/1997,3.96,3.93,0.0001,0.03,0.0299
24/02/1997,4.36,3.75,0.0001,0.61,0.6099
24/02/1997,4.36,3.93,0.0001,0.43,0.4299
25/02/1997,4.32,3.78,0.0001,0.54,0.5399
25/02/1997,4.2,3.91,0.0001,0.29,0.2899
26/02/1997,4.04,3.79,0.0001,0.25,0.2499
26/02/1997,4,3.87,0.0001,0.13,0.1299
27/02/1997,3.96,3.77,0.0001,0.19,0.1899
27/02/1997,3.44,3.8,0.0001,-0.36,-0.3601
28/02/1997,3.92,3.69,0.0001,0.23,0.2299
28/02/1997,3.72,3.69,0.0001,0.03,0.0299
01/03/1997,3.96,3.58,0,0.38,0.38
01/03/1997,3.68,3.55,0,0.13,0.13
02/03/1997,3.97,3.44,0,0.53,0.53
02/03/1997,3.48,3.4,0,0.08,0.08
03/03/1997,3.36,3.34,0,0.02,0.02
03/03/1997,3.24,3.32,0,-0.08,-0.08
04/03/1997,3.52,3.35,0,0.17,0.17
04/03/1997,3.38,3.37,0,0.01,0.01
05/03/1997,3.6,3.52,0,0.08,0.08
05/03/1997,3.6,3.56,0,0.04,0.04
06/03/1997,4.03,3.77,0,0.26,0.26
06/03/1997,3.8,3.79,0,0.01,0.01
07/03/1997,3.92,4.03,0,-0.11,-0.11
07/03/1997,3.92,3.99,0,-0.07,-0.07
08/03/1997,4.2,4.24,0,-0.04,-0.04
08/03/1997,3.84,4.12,0,-0.28,-0.28
09/03/1997,4.32,4.37,0,-0.05,-0.05
10/03/1997,4.24,4.17,0,0.07,0.07
10/03/1997,3.96,4.41,0,-0.45,-0.45
11/03/1997,4.16,4.15,0,0.01,0.01
11/03/1997,3.97,4.36,0,-0.39,-0.39
12/03/1997,4.07,4.07,0,0,0
12/03/1997,3.92,4.24,0,-0.32,-0.32
13/03/1997,4.07,3.95,0,0.12,0.12
13/03/1997,3.8,4.06,0,-0.26,-0.26
14/03/1997,3.8,3.79,0,0.01,0.01
14/03/1997,3.8,3.83,0,-0.03,-0.03
15/03/1997,3.52,3.61,0,-0.09,-0.09
15/03/1997,3.52,3.58,0,-0.06,-0.06
16/03/1997,3.33,3.45,0,-0.12,-0.12
16/03/1997,3.32,3.38,0,-0.06,-0.06
17/03/1997,3.24,3.35,0,-0.11,-0.11
17/03/1997,3.24,3.27,0,-0.03,-0.03
18/03/1997,3.41,3.36,0,0.05,0.05
18/03/1997,3.32,3.28,0,0.04,0.04
19/03/1997,3.32,3.47,0,-0.15,-0.15
19/03/1997,3.12,3.37,0,-0.25,-0.25
20/03/1997,3.47,3.61,0,-0.14,-0.14
20/03/1997,3.44,3.49,0,-0.05,-0.05
21/03/1997,3.6,3.73,0,-0.13,-0.13
21/03/1997,3.56,3.58,0,-0.02,-0.02
22/03/1997,3.88,3.8,0,0.08,0.08
22/03/1997,3.76,3.66,0,0.1,0.1
23/03/1997,3.8,3.84,0,-0.04,-0.04
23/03/1997,3.8,3.72,0,0.08,0.08
24/03/1997,3.92,3.85,0,0.07,0.07
24/03/1997,3.72,3.77,0,-0.05,-0.05
25/03/1997,3.92,3.87,0,0.05,0.05
26/03/1997,4.23,3.83,0,0.4,0.4
26/03/1997,3.87,3.87,0,0,0
27/03/1997,3.92,3.86,0,0.06,0.06
27/03/1997,3.88,3.86,0,0.02,0.02
28/03/1997,3.8,3.84,0,-0.04,-0.04
28/03/1997,3.6,3.8,0,-0.2,-0.2
29/03/1997,3.52,3.78,0,-0.26,-0.26
29/03/1997,3.5,3.71,0,-0.21,-0.21
30/03/1997,3.51,3.68,0,-0.17,-0.17
30/03/1997,3.46,3.58,0,-0.12,-0.12
31/03/1997,3.47,3.54,0,-0.07,-0.07
31/03/1997,3.43,3.43,0,0,0
01/04/1997,3.43,3.43,0.0001,0,-0.0001
01/04/1997,3.32,3.35,0,-0.03,-0.03
02/04/1997,3.47,3.41,0,0.06,0.06
02/04/1997,3.44,3.39,0,0.05,0.05
03/04/1997,3.63,3.54,0,0.09,0.09
03/04/1997,3.56,3.56,0,0,0
04/04/1997,3.84,3.75,0,0.09,0.09
04/04/1997,3.63,3.77,0,-0.14,-0.14
05/04/1997,3.84,3.98,0,-0.14,-0.14
05/04/1997,3.8,3.94,0,-0.14,-0.14
06/04/1997,4.07,4.16,0,-0.09,-0.09
06/04/1997,3.92,4.06,0,-0.14,-0.14
07/04/1997,4.14,4.27,0,-0.13,-0.13
07/04/1997,3.97,4.11,0,-0.14,-0.14
08/04/1997,4.22,4.29,0,-0.07,-0.07
09/04/1997,4.13,4.1,0,0.03,0.03
09/04/1997,4.03,4.23,0,-0.2,-0.2
10/04/1997,3.96,4.04,0,-0.08,-0.08
10/04/1997,3.88,4.11,0,-0.23,-0.23
11/04/1997,3.83,3.94,0,-0.11,-0.11
11/04/1997,3.8,3.94,0,-0.14,-0.14
12/04/1997,3.68,3.81,0,-0.13,-0.13
12/04/1997,3.52,3.73,0,-0.21,-0.21
13/04/1997,3.53,3.65,0,-0.12,-0.12
13/04/1997,3.32,3.51,0,-0.19,-0.19
14/04/1997,3.36,3.48,0,-0.12,-0.12
14/04/1997,3.16,3.32,0,-0.16,-0.16
15/04/1997,3.28,3.36,0,-0.08,-0.08
15/04/1997,3.08,3.21,0,-0.13,-0.13
16/04/1997,3.16,3.32,0,-0.16,-0.16
16/04/1997,3.15,3.21,0,-0.06,-0.06
17/04/1997,3.28,3.38,0,-0.1,-0.1
17/04/1997,3.2,3.31,0,-0.11,-0.11
18/04/1997,3.4,3.5,0,-0.1,-0.1
18/04/1997,3.36,3.44,0,-0.08,-0.08
19/04/1997,3.52,3.62,0,-0.1,-0.1
19/04/1997,3.48,3.56,0,-0.08,-0.08
20/04/1997,3.68,3.71,0,-0.03,-0.03
20/04/1997,3.6,3.66,0,-0.06,-0.06
21/04/1997,3.75,3.77,0,-0.02,-0.02
21/04/1997,3.68,3.75,0,-0.07,-0.07
22/04/1997,3.8,3.81,0,-0.01,-0.01
22/04/1997,3.8,3.82,0,-0.02,-0.02
23/04/1997,4,3.84,0,0.16,0.16
23/04/1997,3.88,3.89,0,-0.01,-0.01
24/04/1997,3.94,3.87,0,0.07,0.07
25/04/1997,3.92,3.93,0,-0.01,-0.01
25/04/1997,3.88,3.87,0,0.01,0.01
26/04/1997,3.92,3.94,0,-0.02,-0.02
26/04/1997,3.92,3.83,0,0.09,0.09
27/04/1997,3.92,3.9,0,0.02,0.02
27/04/1997,3.72,3.76,0,-0.04,-0.04
28/04/1997,3.92,3.81,0,0.11,0.11
28/04/1997,3.87,3.65,0,0.22,0.22
29/04/1997,3.68,3.71,0,-0.03,-0.03
29/04/1997,3.52,3.53,0,-0.01,-0.01
30/04/1997,3.58,3.62,0,-0.04,-0.04
30/04/1997,3.46,3.46,0,0,0
01/05/1997,3.49,3.59,0.0001,-0.1,-0.1001
01/05/1997,3.48,3.49,0.0001,-0.01,-0.0101
02/05/1997,3.64,3.66,0.0001,-0.02,-0.0201
02/05/1997,3.61,3.61,0.0001,0,-0.0001
03/05/1997,3.92,3.8,0.0001,0.12,0.1199
03/05/1997,3.87,3.76,0.0001,0.11,0.1099
04/05/1997,4.3,3.95,0.0001,0.35,0.3499
04/05/1997,4.16,3.9,0.0001,0.26,0.2599
05/05/1997,4.36,4.07,0.0001,0.29,0.2899
05/05/1997,3.8,3.99,0.0001,-0.19,-0.1901
06/05/1997,4.12,4.14,0.0001,-0.02,-0.0201
06/05/1997,4.1,4.04,0.0001,0.06,0.0599
07/05/1997,4.16,4.14,0.0001,0.02,0.0199
08/05/1997,4.28,4.04,0.0001,0.24,0.2399
08/05/1997,4.16,4.08,0.0001,0.08,0.0799
09/05/1997,4.16,4.01,0.0001,0.15,0.1499
09/05/1997,4.13,3.98,0.0001,0.15,0.1499
10/05/1997,4.12,3.95,0.0001,0.17,0.1699
10/05/1997,4.08,3.85,0.0001,0.23,0.2299
11/05/1997,4.12,3.86,0.0001,0.26,0.2599
11/05/1997,3.76,3.68,0.0001,0.08,0.0799
12/05/1997,3.83,3.73,0.0001,0.1,0.0999
12/05/1997,3.68,3.51,0.0001,0.17,0.1699
13/05/1997,3.68,3.59,0.0001,0.09,0.0899
13/05/1997,3.37,3.35,0.0001,0.02,0.0199
14/05/1997,3.52,3.45,0.0001,0.07,0.0699
14/05/1997,3.24,3.24,0.0001,0,-0.0001
15/05/1997,3.4,3.37,0.0001,0.03,0.0299
15/05/1997,3.24,3.22,0.0001,0.02,0.0199
16/05/1997,3.4,3.37,0.0001,0.03,0.0299
16/05/1997,3.35,3.28,0.0001,0.07,0.0699
17/05/1997,3.4,3.43,0.0001,-0.03,-0.0301
17/05/1997,3.4,3.4,0.0001,0,-0.0001
18/05/1997,3.6,3.53,0.0001,0.07,0.0699
18/05/1997,3.56,3.54,0.0001,0.02,0.0199
19/05/1997,3.88,3.63,0.0001,0.25,0.2499
19/05/1997,3.69,3.66,0.0001,0.03,0.0299
20/05/1997,3.87,3.72,0.0001,0.15,0.1499
20/05/1997,3.8,3.78,0.0001,0.02,0.0199
21/05/1997,3.91,3.79,0.0001,0.12,0.1199
21/05/1997,3.81,3.89,0.0001,-0.08,-0.0801
22/05/1997,4.04,3.86,0.0001,0.18,0.1799
22/05/1997,3.92,3.98,0.0001,-0.06,-0.0601
23/05/1997,3.98,3.91,0.0001,0.07,0.0699
24/05/1997,4.04,4.04,0.0001,0,-0.0001
24/05/1997,3.84,3.92,0.0001,-0.08,-0.0801
25/05/1997,4,4.06,0.0001,-0.06,-0.0601
25/05/1997,3.76,3.9,0.0001,-0.14,-0.1401
26/05/1997,3.91,4.05,0.0001,-0.14,-0.1401
26/05/1997,3.68,3.85,0.0001,-0.17,-0.1701
27/05/1997,3.84,4,0.0001,-0.16,-0.1601
27/05/1997,3.72,3.77,0.0001,-0.05,-0.0501
28/05/1997,3.72,3.93,0.0001,-0.21,-0.2101
28/05/1997,3.56,3.68,0.0001,-0.12,-0.1201
29/05/1997,3.76,3.85,0.0001,-0.09,-0.0901
29/05/1997,3.55,3.61,0.0001,-0.06,-0.0601
30/05/1997,3.76,3.79,0.0001,-0.03,-0.0301
30/05/1997,3.56,3.6,0.0001,-0.04,-0.0401
31/05/1997,3.71,3.79,0.0001,-0.08,-0.0801
31/05/1997,3.56,3.66,0.0001,-0.1,-0.1001
01/06/1997,3.72,3.84,0.0003,-0.12,-0.1203
01/06/1997,3.68,3.76,0.0003,-0.08,-0.0803
02/06/1997,3.8,3.91,0.0003,-0.11,-0.1103
02/06/1997,3.8,3.85,0.0003,-0.05,-0.0503
03/06/1997,3.96,3.97,0.0003,-0.01,-0.0103
03/06/1997,3.88,3.93,0.0003,-0.05,-0.0503
04/06/1997,4.08,4,0.0003,0.08,0.0797
04/06/1997,4.04,3.98,0.0003,0.06,0.0597
05/06/1997,4.28,3.98,0.0003,0.3,0.2997
05/06/1997,4.11,3.99,0.0003,0.12,0.1197
06/06/1997,4.24,3.94,0.0003,0.3,0.2997
07/06/1997,4.63,3.99,0.0003,0.64,0.6397
07/06/1997,4.17,3.87,0.0003,0.3,0.2997
08/06/1997,4.32,3.96,0.0003,0.36,0.3597
08/06/1997,3.92,3.78,0.0003,0.14,0.1397
09/06/1997,3.98,3.91,0.0003,0.07,0.0697
09/06/1997,3.71,3.67,0.0003,0.04,0.0397
10/06/1997,3.88,3.83,0.0003,0.05,0.0497
10/06/1997,3.48,3.55,0.0003,-0.07,-0.0703
11/06/1997,3.92,3.71,0.0003,0.21,0.2097
11/06/1997,3.56,3.43,0.0003,0.13,0.1297
12/06/1997,3.67,3.58,0.0003,0.09,0.0897
12/06/1997,3.44,3.33,0.0003,0.11,0.1097
13/06/1997,3.52,3.46,0.0003,0.06,0.0597
13/06/1997,3.32,3.27,0.0003,0.05,0.0497
14/06/1997,3.4,3.39,0.0003,0.01,0.0097
14/06/1997,3.32,3.28,0.0003,0.04,0.0397
15/06/1997,3.35,3.39,0.0003,-0.04,-0.0403
15/06/1997,3.32,3.36,0.0003,-0.04,-0.0403
16/06/1997,3.44,3.45,0.0003,-0.01,-0.0103
16/06/1997,3.36,3.49,0.0003,-0.13,-0.1303
17/06/1997,3.6,3.55,0.0003,0.05,0.0497
17/06/1997,3.48,3.64,0.0003,-0.16,-0.1603
18/06/1997,3.91,3.67,0.0003,0.24,0.2397
18/06/1997,3.72,3.79,0.0003,-0.07,-0.0703
19/06/1997,3.98,3.79,0.0003,0.19,0.1897
19/06/1997,3.84,3.94,0.0003,-0.1,-0.1003
20/06/1997,4.24,3.9,0.0003,0.34,0.3397
20/06/1997,4.12,4.07,0.0003,0.05,0.0497
21/06/1997,4.2,3.98,0.0003,0.22,0.2197
21/06/1997,4.16,4.17,0.0003,-0.01,-0.0103
22/06/1997,4.08,4.01,0.0003,0.07,0.0697
23/06/1997,4.04,4.22,0.0003,-0.18,-0.1803
23/06/1997,3.88,4.01,0.0003,-0.13,-0.1303
24/06/1997,4.2,4.23,0.0003,-0.03,-0.0303
24/06/1997,3.92,3.97,0.0003,-0.05,-0.0503
25/06/1997,4.4,4.19,0.0003,0.21,0.2097
25/06/1997,3.88,3.9,0.0003,-0.02,-0.0203
26/06/1997,3.92,4.12,0.0003,-0.2,-0.2003
26/06/1997,3.41,3.81,0.0003,-0.4,-0.4003
